86 , 36.88532257 , 25.668766021 , 5934 , 648 , 6 , 101
87 , 36.977905273 , 20.332494735 , 4843 , 40 , 1 , 173
88 , 37.092235565 , 23.214626312 , 5934 , 648 , 3 , 87
89 , 37.116184234 , -1.151459217 , 3325 , 41 , 1 , 356
90 , 37.139659881 , 20.283697128 , 4843 , 40 , 1 , 174
91 , 37.638114929 , -1.108411431 , 3325 , 41 , 1 , 359
92 , 38.165939331 , 28.070009231 , 5934 , 648 , 6 , 119
93 , 38.167385101 , 0.2600734233 , 2738 , 40 , 4 , 173
94 , 38.500110626 , 20.976745605 , 4843 , 40 , 3 , 181
95 , 38.886184692 , -7.154428005 , 1045 , 40 , 6 , 33
96 , 39.304107666 , 21.567584991 , 4843 , 40 , 5 , 185
97 , 39.715862274 , 27.847286224 , 5934 , 648 , 3 , 122
98 , 39.829975128 , 6.5440435409 , 5714 , 40 , 4 , 138
99 , 40.105140686 , -5.440452575 , 6572 , 40 , 4 , 176
100 , 40.701301574 , 28.574155807 , 5934 , 648 , 2 , 129
101 , 40.812793731 , 32.424915313 , 5934 , 648 , 6 , 152
102 , 40.842784881 , 4.9683432579 , 5065 , 40 , 1 , 146
103 , 41.290317535 , 32.989704132 , 5817 , 648 , 6 , 176
104 , 41.364864349 , 0.9143491983 , 3325 , 41 , 6 , 384
105 , 41.64868164 , 32.449386596 , 5817 , 648 , 5 , 173
106 , 41.778224945 , -2.972553014 , 7264 , 40 , 5 , 145
107 , 41.865970611 , -0.285132199 , 3325 , 41 , 3 , 387
108 , 42.067226409 , 34.419818878 , 5934 , 648 , 6 , 167
109 , 42.366455078 , -0.872991085 , 2738 , 40 , 1 , 201
110 , 42.473331451 , -1.003631114 , 2738 , 40 , 1 , 202
111 , 43.097480773 , -8.510415077 , 1045 , 40 , 2 , 60
112 , 43.215988159 , -1.274762153 , 6572 , 40 , 6 , 210
113 , 43.42173767 , 6.2655744552 , 5714 , 40 , 4 , 162
114 , 43.800937652 , -0.183562561 , 2738 , 40 , 3 , 211
115 , 43.988571167 , 0.6926050782 , 2738 , 40 , 5 , 212
116 , 43.989894866 , 6.4947829246 , 5714 , 40 , 5 , 166
117 , 44.589595794 , -2.041878461 , 7264 , 40 , 2 , 163
118 , 45.155937194 , 35.169147491 , 5817 , 648 , 2 , 199
119 , 45.426403045 , 35.205615997 , 5934 , 648 , 1 , 180
120 , 45.954620361 , -1.10374248 , 3325 , 41 , 1 , 415
121 , 46.71842575 , -0.794492363 , 3325 , 41 , 2 , 420
122 , 47.201347351 , -7.040610313 , 1045 , 40 , 4 , 88
123 , 48.438400268 , -0.241458624 , 3325 , 41 , 3 , 431
124 , 49.132671356 , -0.468142151 , 2738 , 40 , 2 , 246
125 , 50.178928375 , -1.108636975 , 3325 , 41 , 1 , 443
126 , 51.257015228 , -5.745795726 , 1045 , 40 , 6 , 116
127 , 52.864631652 , 4.380900383 , 5065 , 40 , 2 , 226
128 , 53.573925018 , -6.264996528 , 1045 , 40 , 4 , 130
129 , 54.663181304 , -5.347348213 , 1045 , 40 , 6 , 138
130 , 55.179103851 , -6.415158271 , 1729 , 40 , 4 , 448
131 , 64.309051513 , 4.781733036 , 6519 , 648 , 1 , 13
132 , 66.255470275 , 7.1709709167 , 6519 , 648 , 3 , 33
133 , 69.341049194 , 9.5446519851 , 6514 , 648 , 3 , 65
134 , 71.026664733 , -5.465670585 , 7178 , 648 , 4 , 19
135 , 71.331825256 , 11.067951202 , 6514 , 648 , 3 , 82
136 , 71.472434997 , -5.136723518 , 6708 , 648 , 5 , 55
137 , 71.624771118 , -4.788853168 , 7178 , 648 , 5 , 25
138 , 72.071182251 , -5.42760992 , 7178 , 648 , 3 , 25
139 , 72.136848449 , -6.570046901 , 6708 , 648 , 1 , 54
140 , 72.154922485 , -6.319982051 , 7178 , 648 , 1 , 23
141 , 72.191169738 , -5.124629974 , 6708 , 648 , 4 , 59
142 , 72.684486389 , -5.41839075 , 6708 , 648 , 3 , 61
143 , 72.717002868 , -4.892656326 , 6708 , 648 , 4 , 63
144 , 72.925666809 , -6.231544494 , 6708 , 648 , 1 , 60
145 , 73.352508544 , -4.792675018 , 7178 , 648 , 3 , 35
146 , 79.924522399 , 84.052619934 , 6075 , 648 , 6 , 16
147 , 100.9243164 , 65.206375122 , 5060 , 648 , 3 , 120
148 , 102.22501373 , 66.261634826 , 5060 , 648 , 5 , 125
149 , 109.0170288 , 64.711326599 , 4887 , 648 , 1 , 230
150 , 113.15727996 , 35.614479064 , 1350 , 40 , 2 , 31
151 , 113.7594223 , 32.822101593 , 1889 , 40 , 5 , 47
152 , 114.65211486 , 37.633510589 , 1350 , 40 , 2 , 47
153 , 115.30976104 , 27.61406517 , 2822 , 40 , 2 , 43
154 , 115.63676452 , 49.809661865 , 4264 , 40 , 5 , 92
155 , 116.03803253 , 29.247430801 , 2822 , 40 , 3 , 54
156 , 116.83457946 , 26.930196762 , 2740 , 40 , 2 , 65
157 , 117.07901001 , 34.332267761 , 2137 , 40 , 5 , 109
158 , 117.73355102 , 23.895914077 , 2888 , 40 , 2 , 50
159 , 118.84678649 , 26.741123199 , 2830 , 41 , 2 , 54
160 , 119.18827819 , 39.927890777 , 1331 , 40 , 2 , 90
161 , 119.29351806 , 23.779806137 , 3462 , 40 , 3 , 56
162 , 119.30730438 , 23.767766952 , 3462 , 40 , 3 , 56
163 , 119.48536682 , 25.160867691 , 3462 , 40 , 5 , 63
164 , 119.58526611 , 25.14921379 , 3462 , 40 , 5 , 63
165 , 119.80435943 , 32.914672851 , 2825 , 40 , 3 , 83
166 , 119.84256744 , 18.11018753 , 4508 , 40 , 4 , 45
167 , 119.91716003 , 15.38681221 , 5045 , 40 , 4 , 56
168 , 119.97682952 , 47.413101196 , 4208 , 40 , 1 , 102
169 , 120.08235931 , 26.701440811 , 2888 , 40 , 3 , 73
170 , 120.40503692 , 15.709736824 , 5045 , 40 , 4 , 60
171 , 120.60279846 , 9.4135532379 , 5935 , 40 , 5 , 27
172 , 120.67854309 , 40.678627014 , 1889 , 40 , 5 , 112
173 , 120.73971557 , 16.299312591 , 4569 , 40 , 2 , 56
174 , 120.85636138 , 10.050526619 , 5182 , 40 , 3 , 40
175 , 121.27250671 , 25.062583923 , 3530 , 42 , 2 , 24
176 , 121.27875518 , 66.783035278 , 5060 , 648 , 5 , 176
177 , 121.55601501 , 17.706577301 , 4569 , 40 , 4 , 65
178 , 121.82196044 , 8.8690576553 , 5849 , 40 , 2 , 34
179 , 121.98168945 , 17.818496704 , 4576 , 40 , 4 , 60
180 , 122.02553558 , 14.837745666 , 5061 , 40 , 4 , 52
181 , 122.19095611 , 18.194210052 , 4569 , 40 , 4 , 70
182 , 122.69914245 , 46.912277221 , 1350 , 40 , 2 , 121
183 , 123.19353485 , 26.361776351 , 3462 , 40 , 2 , 85
184 , 123.24135589 , 36.254631042 , 2825 , 40 , 3 , 112
185 , 123.63893127 , 54.799564361 , 4264 , 40 , 1 , 137
186 , 123.9962387 , 23.199617385 , 3644 , 41 , 2 , 90
187 , 124.35749816 , 21.685485839 , 4469 , 40 , 2 , 87
188 , 124.39582824 , 20.90306282 , 4517 , 40 , 4 , 87
189 , 124.47294616 , 23.472183227 , 3635 , 41 , 2 , 89
190 , 124.76158905 , 83.266464233 , 5960 , 648 , 3 , 191
191 , 124.80316925 , 20.510726928 , 4508 , 40 , 3 , 80
192 , 124.95125579 , 22.031446456 , 4469 , 40 , 2 , 91
193 , 125.08287048 , 66.982055664 , 5060 , 648 , 6 , 186
194 , 125.35262298 , 19.147777557 , 4576 , 40 , 3 , 83
195 , 125.68102264 , 22.553068161 , 4469 , 40 , 2 , 97
196 , 125.79684448 , 22.664649963 , 4469 , 40 , 2 , 98
197 , 125.92267608 , 21.434879303 , 4517 , 40 , 3 , 97
198 , 126.0068283 , 21.027170181 , 4517 , 40 , 2 , 96
199 , 126.43540954 , 27.874568939 , 3606 , 40 , 4 , 17
200 , 126.63701629 , 23.192754745 , 4469 , 40 , 2 , 104
201 , 126.78354644 , 25.970315933 , 3635 , 41 , 4 , 110
202 , 126.81996917 , 22.877576828 , 4517 , 40 , 5 , 107
203 , 126.86048889 , 17.28407669 , 5071 , 40 , 4 , 85
204 , 126.9250946 , 21.479101181 , 4517 , 40 , 2 , 103
205 , 127.05992889 , 28.057312011 , 3560 , 40 , 4 , 130
206 , 127.51050567 , 21.488649368 , 4569 , 40 , 5 , 110
207 , 128.25083923 , 26.014030456 , 3644 , 41 , 2 , 122
208 , 128.34446716 , 52.532268524 , 1350 , 40 , 3 , 165
209 , 128.34640502 , 29.538808822 , 3560 , 40 , 5 , 142
210 , 128.37818908 , 41.525466918 , 2825 , 40 , 5 , 156
211 , 129.04859924 , 50.418994903 , 1331 , 40 , 4 , 174
212 , 129.36758422 , 24.946716308 , 3900 , 41 , 3 , 51
213 , 129.60003662 , 25.75453186 , 4469 , 40 , 4 , 129
214 , 130.03945922 , 52.455989837 , 1331 , 40 , 6 , 187
215 , 130.42190551 , 18.859926223 , 5071 , 40 , 4 , 110
216 , 130.60736084 , 37.221038818 , 2830 , 41 , 4 , 151
217 , 130.7814331 , 18.222604751 , 5061 , 40 , 3 , 113
218 , 130.81634521 , 13.085799217 , 5182 , 40 , 2 , 108
219 , 130.90861511 , 50.205539703 , 1345 , 41 , 1 , 153
220 , 130.96388244 , 51.991195678 , 1345 , 41 , 4 , 162
221 , 131.0246582 , 49.793865203 , 2074 , 41 , 6 , 95
222 , 131.03170776 , 30.11913681 , 3560 , 40 , 3 , 157
223 , 131.70495605 , 28.171314239 , 3644 , 41 , 2 , 147
224 , 131.8447113 , 49.55878067 , 1895 , 41 , 4 , 178
225 , 132.03811645 , 17.611467361 , 5080 , 41 , 4 , 126
226 , 133.66889953 , 47.104885101 , 2137 , 40 , 3 , 228
227 , 134.24171447 , 52.065948486 , 1331 , 40 , 1 , 197
228 , 134.2469635 , 51.347427368 , 2074 , 41 , 5 , 112
229 , 134.95172119 , 55.706233978 , 1450 , 40 , 1 , 98
230 , 135.0654602 , 35.727630615 , 3462 , 40 , 5 , 177
231 , 135.10054016 , 25.614744186 , 4518 , 40 , 2 , 51
232 , 135.56593322 , 16.83828926 , 5125 , 41 , 3 , 50
233 , 135.66108703 , 25.9345932 , 4518 , 40 , 2 , 55
234 , 136.00190734 , 21.967611312 , 5038 , 40 , 2 , 66
235 , 136.14103698 , 45.292213439 , 2863 , 40 , 2 , 94
236 , 136.5012207 , 18.764570236 , 5080 , 41 , 3 , 155
237 , 136.81687927 , 37.215370178 , 3462 , 40 , 6 , 190
238 , 137.07276916 , 21.443340301 , 5071 , 40 , 4 , 155
239 , 137.33100891 , 54.911949157 , 1331 , 40 , 3 , 219
240 , 137.49198913 , 62.247356414 , 4208 , 40 , 4 , 221
241 , 137.63401794 , 50.4332695 , 2137 , 40 , 5 , 256
242 , 138.06051635 , 44.954853057 , 2740 , 40 , 5 , 230
243 , 138.10154724 , 35.027534484 , 3560 , 40 , 5 , 208
244 , 138.10777282 , 9.9555158615 , 3631 , 40 , 3 , 145
245 , 138.35784912 , 52.981311798 , 2074 , 41 , 4 , 132
246 , 138.41445922 , 29.992956161 , 3900 , 41 , 4 , 114
247 , 138.64602661 , 30.141563415 , 3900 , 41 , 4 , 116
248 , 139.00744628 , 17.589820861 , 5137 , 40 , 3 , 173
249 , 139.0163269 , 17.628368377 , 5137 , 40 , 3 , 173
250 , 139.17437744 , 30.91540718 , 3900 , 41 , 5 , 121
251 , 139.27200317 , 25.429164886 , 4569 , 40 , 2 , 186
252 , 139.41630554 , 52.992916107 , 2074 , 41 , 3 , 135
253 , 139.64672851 , 52.514438629 , 2074 , 41 , 2 , 134
254 , 139.64840698 , 34.553218841 , 3606 , 40 , 2 , 105
255 , 139.69815063 , 27.956274032 , 4508 , 40 , 3 , 183
256 , 139.79481506 , 20.242956161 , 5080 , 41 , 4 , 178
257 , 139.85069274 , 33.624000549 , 3647 , 41 , 5 , 25
258 , 139.94526672 , 33.749744415 , 3647 , 41 , 5 , 26
259 , 139.99177551 , 37.191261291 , 3462 , 40 , 3 , 204
260 , 140.08493042 , 64.102973938 , 4204 , 40 , 6 , 234
261 , 140.26101684 , 49.602287292 , 2137 , 40 , 1 , 261
262 , 140.43984985 , 39.524795532 , 2887 , 40 , 2 , 213
263 , 140.76287841 , 44.554943084 , 2777 , 40 , 1 , 223
264 , 141.01177978 , 49.20380783 , 2831 , 40 , 5 , 31
265 , 141.2217102 , 41.060184478 , 2964 , 40 , 4 , 112
266 , 141.42723083 , 11.43214035 , 3631 , 40 , 5 , 168
267 , 141.44818115 , 11.42821598 , 3631 , 40 , 5 , 168
268 , 141.50621032 , 34.653446197 , 3704 , 40 , 6 , 72
269 , 141.64932251 , 7.9544472694 , 3478 , 40 , 5 , 169
270 , 142.15646362 , 38.539218902 , 3530 , 42 , 3 , 172
271 , 142.37603759 , 7.7188138961 , 3478 , 40 , 4 , 174
272 , 142.39402771 , 62.490570068 , 4208 , 40 , 1 , 233
273 , 142.53819274 , 20.090845108 , 5112 , 40 , 1 , 218
274 , 142.54307556 , 7.9027509689 , 3031 , 40 , 5 , 151
275 , 143.02590942 , 8.4417686462 , 3630 , 40 , 1 , 177
276 , 143.69799804 , 10.283711433 , 3630 , 40 , 5 , 183
277 , 143.74000549 , 21.70526123 , 5112 , 40 , 4 , 229
278 , 143.85949707 , 29.81262207 , 4518 , 40 , 3 , 110
279 , 143.93350219 , 31.705465316 , 4469 , 40 , 2 , 221
280 , 144.21897888 , 66.78829956 , 4264 , 40 , 2 , 240
281 , 144.23783874 , 66.548667907 , 4294 , 40 , 2 , 215
282 , 144.31330871 , 23.590608596 , 5071 , 40 , 3 , 202
283 , 144.37429809 , 23.161609649 , 5071 , 40 , 2 , 201
284 , 144.53288269 , 9.5239114761 , 3630 , 40 , 3 , 188
285 , 144.63694763 , 17.031297683 , 5183 , 40 , 2 , 93
286 , 144.7831726 , 34.006324768 , 3647 , 41 , 1 , 50
287 , 144.89469909 , 48.421943664 , 2777 , 40 , 5 , 253
288 , 145.10037231 , 14.922616958 , 5935 , 40 , 2 , 191
289 , 145.20800781 , 11.55414772 , 4344 , 40 , 3 , 43
290 , 145.24224853 , 47.620449066 , 2777 , 40 , 3 , 251
291 , 145.31925964 , 35.882255554 , 3704 , 40 , 5 , 94
292 , 145.80001831 , 31.928699493 , 4469 , 40 , 1 , 232
293 , 145.82980346 , 36.247817993 , 3647 , 41 , 5 , 62
294 , 146.28736877 , 68.594573974 , 4294 , 40 , 5 , 227
295 , 146.3099823 , 9.110338211 , 3538 , 40 , 2 , 190
296 , 146.96014404 , 15.852041244 , 5312 , 40 , 3 , 99
297 , 147.19906616 , 64.166908264 , 4208 , 40 , 1 , 252
298 , 147.47029113 , 9.0957622528 , 3630 , 40 , 1 , 206
299 , 147.73812866 , 33.553623199 , 4469 , 40 , 3 , 246
300 , 148.56082153 , 37.298858642 , 3647 , 41 , 5 , 78
301 , 148.5740509 , 23.287481308 , 5080 , 41 , 5 , 236
302 , 148.89004516 , 16.432855606 , 5935 , 40 , 4 , 217
303 , 149.06173706 , 59.307167053 , 1331 , 40 , 2 , 270
304 , 149.0798645 , 16.831192016 , 5312 , 40 , 4 , 113
305 , 149.52893066 , 10.359776496 , 3538 , 40 , 4 , 212
306 , 149.69639587 , 11.388699531 , 4344 , 40 , 1 , 72
307 , 149.7151947 , 19.214977264 , 5194 , 40 , 5 , 243
308 , 149.73449707 , 14.418780326 , 6004 , 40 , 3 , 226
309 , 150.41868591 , 10.756427764 , 3630 , 40 , 4 , 227
310 , 150.42149353 , 37.247692108 , 3704 , 40 , 4 , 123
311 , 151.0218811 , 31.185459137 , 4576 , 40 , 6 , 257
312 , 151.41462707 , 80.286674499 , 6118 , 40 , 2 , 53
313 , 152.46438598 , 30.320871353 , 4576 , 40 , 3 , 263
314 , 153.01524353 , 23.085441589 , 5080 , 41 , 2 , 262
315 , 153.07348632 , 27.862064361 , 4632 , 40 , 2 , 82
316 , 153.20236206 , 43.1455307 , 3530 , 42 , 4 , 236
317 , 153.21046447 , 12.666586875 , 4344 , 40 , 3 , 96
318 , 153.46049499 , 38.764896392 , 3647 , 41 , 5 , 106
319 , 153.47964477 , 38.842926025 , 3647 , 41 , 5 , 106
320 , 153.75180053 , 65.139923095 , 1350 , 40 , 6 , 285
321 , 153.76618957 , 21.174180984 , 5140 , 40 , 2 , 19
322 , 154.48835754 , 41.114303588 , 3813 , 41 , 4 , 77
323 , 154.88763427 , 58.205730438 , 1896 , 41 , 2 , 65
324 , 155.16007995 , 25.50506401 , 5061 , 40 , 1 , 271
325 , 155.46908569 , 23.860830307 , 5112 , 40 , 2 , 302
326 , 155.5583496 , 20.589410781 , 5183 , 40 , 5 , 166
327 , 155.66969299 , 46.238677978 , 2887 , 40 , 4 , 299
328 , 155.9331665 , 12.567760467 , 4344 , 40 , 2 , 113
329 , 156.42433166 , 11.739118576 , 3836 , 41 , 5 , 54
330 , 156.43040466 , 39.646373748 , 3647 , 41 , 5 , 122
331 , 156.71582031 , 41.88860321 , 3818 , 41 , 5 , 31
332 , 157.32014465 , 26.099229812 , 5071 , 40 , 1 , 282
333 , 157.35841369 , 60.295555114 , 1895 , 41 , 5 , 298
334 , 157.44493103 , 13.018168449 , 3631 , 40 , 3 , 273
335 , 157.45700073 , 39.012573242 , 3647 , 41 , 3 , 126
336 , 157.91204834 , 25.983913421 , 5112 , 40 , 6 , 320
337 , 158.34516906 , 64.501625061 , 1412 , 40 , 2 , 95
338 , 159.08879089 , 13.711483001 , 3631 , 40 , 4 , 284
339 , 159.1601715 , 14.171104431 , 3631 , 40 , 5 , 285
340 , 159.25036621 , 18.135887146 , 5312 , 40 , 3 , 179
341 , 159.33058166 , 43.587589263 , 3530 , 42 , 1 , 265
342 , 159.40795898 , 37.45563507 , 4469 , 40 , 4 , 314
343 , 159.9020996 , 47.397914886 , 3059 , 42 , 4 , 41
344 , 160.11822509 , 9.1825456619 , 3031 , 40 , 4 , 267
345 , 160.37997436 , 37.312843322 , 4469 , 40 , 3 , 319
346 , 160.87139892 , 80.891143798 , 6103 , 40 , 6 , 60
347 , 161.06221008 , 22.371183395 , 5137 , 40 , 2 , 315
348 , 161.15394592 , 26.181686401 , 5112 , 40 , 5 , 339
349 , 161.26168823 , 43.704734802 , 3813 , 41 , 6 , 114
350 , 161.28939819 , 22.078487396 , 5140 , 40 , 1 , 66
351 , 161.91403198 , 26.294818878 , 5112 , 40 , 5 , 344
352 , 162.03384399 , 18.188688278 , 5313 , 40 , 3 , 21
353 , 162.10340881 , 34.711410522 , 4504 , 40 , 2 , 47
354 , 162.30055236 , 22.015975952 , 5183 , 40 , 6 , 209
355 , 162.45823669 , 32.980098724 , 4576 , 40 , 4 , 323
356 , 162.79478454 , 20.170433044 , 5194 , 40 , 2 , 325
357 , 162.83305358 , 14.023438453 , 3631 , 40 , 4 , 308
358 , 162.92395019 , 18.480821609 , 5312 , 40 , 3 , 202
359 , 162.92747497 , 43.712623596 , 3818 , 41 , 6 , 64
360 , 162.93179321 , 51.022163391 , 2830 , 41 , 5 , 329
361 , 163.15974426 , 34.483139038 , 4504 , 40 , 1 , 52
362 , 163.45619201 , 57.118659973 , 2987 , 40 , 1 , 75
363 , 163.83772277 , 7.6967520713 , 3015 , 40 , 5 , 332
364 , 163.98025512 , 36.861518859 , 3900 , 41 , 1 , 263
365 , 164.37986755 , 40.946151733 , 3893 , 41 , 4 , 72
366 , 164.65652465 , 9.0504512786 , 3031 , 40 , 3 , 297
367 , 164.69029235 , 25.14093399 , 5112 , 40 , 1 , 359
368 , 164.78749084 , 61.530670166 , 1896 , 41 , 5 , 104
369 , 165.34837341 , 57.677639007 , 2243 , 40 , 2 , 268
370 , 165.4623413 , 16.606945037 , 5360 , 40 , 4 , 130
371 , 165.54664611 , 45.88898468 , 3698 , 41 , 4 , 80
372 , 166.15293884 , 45.985279083 , 3698 , 41 , 4 , 83
373 , 166.49200439 , 36.407115936 , 4504 , 40 , 4 , 73
374 , 166.85284423 , 21.657081604 , 5194 , 40 , 4 , 351
375 , 167.31700134 , 36.021083831 , 4504 , 40 , 3 , 77
376 , 167.46565246 , 62.291835784 , 1896 , 41 , 6 , 114
377 , 167.47689819 , 24.256925582 , 5140 , 40 , 4 , 106
378 , 167.48309326 , 10.720836639 , 3525 , 40 , 6 , 85
379 , 167.73522949 , 61.347026825 , 2298 , 41 , 3 , 74
380 , 167.73828125 , 19.182756424 , 5313 , 40 , 4 , 58
381 , 167.77650451 , 43.633003234 , 3813 , 41 , 3 , 144
382 , 167.80496215 , 28.696403503 , 5071 , 40 , 3 , 347
383 , 168.48452758 , 65.177551269 , 2189 , 40 , 6 , 52
384 , 168.48539733 , 12.301074981 , 3836 , 41 , 4 , 133
385 , 168.71354675 , 35.502262115 , 4504 , 40 , 1 , 83
386 , 169.50080871 , 7.8448886871 , 3841 , 41 , 5 , 32
387 , 169.52772522 , 23.397321701 , 5224 , 40 , 2 , 113
388 , 169.58888244 , 45.748168945 , 3698 , 41 , 2 , 98
389 , 169.60528564 , 58.786251068 , 2243 , 40 , 3 , 284
390 , 169.81922912 , 20.813549041 , 5183 , 40 , 1 , 254
391 , 169.83981323 , 57.757808685 , 2826 , 40 , 6 , 241
392 , 169.91419982 , 24.929544448 , 5140 , 40 , 5 , 121
393 , 170.13055419 , 57.781406402 , 2826 , 40 , 6 , 242
394 , 170.13252258 , 26.963356018 , 5112 , 40 , 4 , 393
395 , 170.16630554 , 31.221971511 , 4623 , 40 , 3 , 86
396 , 170.25129699 , 24.303350448 , 5224 , 40 , 4 , 118
397 , 170.50938415 , 50.593723297 , 2883 , 40 , 1 , 140
398 , 170.51086425 , 42.819263458 , 3893 , 41 , 6 , 104
